Link,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6184264/Flowers,-Calligraphy-","Flowers, Calligraphy",N/A,Works on Paper,"September 20, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy IV","2,360","3,934",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Wu-Zheng-6184303/Character-and-Landscape-,Character and Landscape,N/A,Works on Paper,"September 20, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy IV","62,949","94,424",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6184508/Calligraphy-,Calligraphy,N/A,Works on Paper,"September 20, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy IV","5,508","8,655","12,306",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6184695/Calligraphy-,Calligraphy,N/A,Works on Paper,"September 20, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy IV","23,606","39,343",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6184159/Persimmons-,Persimmons,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Master Pieces by Modern Chinese Painting and 
Calligraphy Artists","18,840","34,540","198,605",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6184160/Hibiscus-,Hibiscus,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Master Pieces by Modern Chinese Painting and 
Calligraphy Artists","54,950","70,650","63,192",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6189063/Peony-,Peony,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy II",471,942,"36,110",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6189064/Landscape-,Landscape,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy II",471,942,"27,082",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6199123/Lotus-,Lotus,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and 
Calligraphy III","70,650","102,050",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6235401/Character-and-Landscape-,Character and Landscape,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy I","28,260","43,960","45,137",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6235402/Character-and-Landscape-,Character and Landscape,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy I","18,840","34,540",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6235424/Flowers-,Flowers,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy I","47,100","62,800","63,192",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6235430/Pine,-Bamboo-and-Plum-","Pine, Bamboo and Plum",N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy I","3,925","7,065","5,055",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6235433/Calligraphy-,Calligraphy,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,"43rd China Guardian 
Quarterly Auctions - Modern Chinese Painting and Calligraphy I","3,140","6,280","3,611",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924629/Chestnuts-,Chestnuts,N/A,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"25,000","35,000","60,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924640/Scholar-under-a-Pine-Tree-1935,Scholar under a Pine Tree,1935,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"300,000","500,000","370,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924714/Calligraphy-couplet-in-running-script-1955,Calligraphy couplet in running script,1955,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"40,000","60,000","81,250",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924715/Calligraphy-couplet-in-running-script-1971,Calligraphy couplet in running script,1971,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"60,000","80,000","200,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924716/Clear-Pond-surround-by-Trees-1947,Clear Pond surround by Trees,1947,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"120,000","150,000","150,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924717/Autumn-landscape-1971,Autumn landscape,1971,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"100,000","150,000","274,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924718/Landscape-1951,Landscape,1951,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"60,000","80,000","87,500",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924719/Mojie-Mountain-1963,Mojie Mountain,1963,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"90,000","120,000","274,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924720/Lotus-1963,Lotus,1963,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"140,000","180,000","310,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924721/Lotus-1965,Lotus,1965,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"120,000","160,000","187,500",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924722/Landscape-1955,Landscape,1955,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"120,000","160,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924723/Persimmons-1971,Persimmons,1971,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"60,000","80,000","75,000",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Luo-Dunhuan-5924745/Bird-and-Flowers,-Poem-in-running-script-1937","Bird and Flowers, Poem in running script",1937,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"50,000","80,000","125,000",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5924746/Plum-Blossom,-Bamboo-and-Calligraphy-1930","Plum Blossom, Bamboo and Calligraphy",1930,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"22,000","26,000","27,500",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5919173/Lady-,Lady,N/A,Works on Paper,"September 16, 2015",Christie's New York,Fine Chinese Paintings,"100,000","150,000","185,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5919174/Three-Gentlemen-on-Mount-Emei-1946,Three Gentlemen on Mount Emei,1946,Works on Paper,"September 16, 2015",Christie's New York,Fine Chinese Paintings,"90,000","130,000","233,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5919187/Mountain-Landscape-1952,Mountain Landscape,1952,Works on Paper,"September 16, 2015",Christie's New York,Fine Chinese Paintings,"80,000","130,000","93,750",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5919188/Lotus-1972,Lotus,1972,Works on Paper,"September 16, 2015",Christie's New York,Fine Chinese Paintings,"100,000","150,000","125,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5926431/Shinu-%28Hofdame%29-1983,Shinu (Hofdame),1983,Works on Paper,"September 14, 2015",Schuler Auktionen Zurich,Auktion 138,N/A,N/A,N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5920457/A-blue-gray-landscape-with-rural-cottages-,A blue-gray landscape with rural cottages,N/A,Works on Paper,"August 27, 2015",Eldred's Auctioneers East Dennis,Asian Arts Auction,"8,000","10,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5920498/A-woman-with-two-geese-1950,A woman with two geese,1950,Works on Paper,"August 27, 2015",Eldred's Auctioneers East Dennis,Asian Arts Auction,"1,200","1,800",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5894644/Large-Red-Lotus-,Large Red Lotus,N/A,Works on Paper,"August 26, 2015",James D. Julia Auctioneers Fairfield,"Summer Fine Arts, Asian & Antiques Auction","2,000","3,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5948542/Landscape-1968,Landscape,1968,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"16,111","24,167","70,408",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5948588/Maiden-under-willow-tree-,Maiden under willow tree,N/A,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"40,279","56,391","77,820",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5948589/Maiden-and-peach-blossom-,Maiden and peach blossom,N/A,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"61,225","80,559","111,171",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5948637/Scholar-under-pine-off-the-cliff-,Scholar under pine off the cliff,N/A,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"96,671","128,895","133,406",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5948675/Reading-1964,Reading,1964,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"64,447","72,503","185,286",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Wang-Jilin-5948693/Scholar-under-plum-blossom-tree-1933,Scholar under plum blossom tree,1933,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"32,223","48,335","55,585",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Bada-Shanren-5948857/[Untitled]-,[Untitled],N/A,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"56,391","72,503","79,673",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5948889/Flowers-1925,Flowers,1925,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"96,671","112,783","111,171",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5952257/Vegetables-,Vegetables,N/A,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"80,559","128,895","296,458",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5952261/Rowing-boat-1971,Rowing boat,1971,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"193,342","241,678","296,458",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5952274/Scholar-under-pine-1959,Scholar under pine,1959,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"290,013","402,797","333,515",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5952277/Flower-and-bird-1981,Flower and bird,1981,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"290,013","402,797","528,066",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5954248/Tigers-1929,Tigers,1929,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"80,559","112,783","120,436",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6173006/Lotus,-Calligraphy-","Lotus, Calligraphy",N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,"42nd China Guardian 
Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and 
Calligraphy",483,966,"3,332",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6173086/Landscape-,Landscape,N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,"42nd China Guardian 
Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and 
Calligraphy","644,000","772,800","740,600",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6173087/Landscape-,Landscape,N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,"42nd China Guardian 
Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and 
Calligraphy","12,880","19,320",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6173088/Landscape-,Landscape,N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,"42nd China Guardian 
Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and 
Calligraphy","12,880","19,320",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6173271/Landscape-,Landscape,N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,"42nd China Guardian 
Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and 
Calligraphy","25,760","51,520",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6173362/Calligraphy-,Calligraphy,N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,"42nd China Guardian 
Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and 
Calligraphy",483,966,"6,480",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5824883/Temple-in-the-Mountains,-Visitor-in-the-Mountains,-Persimmons,-Village-in-the-Mountains,-and-Lotus-1973","Temple in the Mountains, Visitor in the Mountains, Persimmons, Village in the Mountains, and Lotus",1973,Prints,"June 24, 2015",Bonhams San Francisco,Asian Decorative Arts,"4,000","6,000","10,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5824972/Calligraphy-,Calligraphy,N/A,Works on Paper,"June 23, 2015",Bonhams San Francisco,Fine Asian Works of Art,"8,000","10,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5824989/Splashed-ink-Autumn-Landscape-1965,Splashed-ink Autumn Landscape,1965,Works on Paper,"June 23, 2015",Bonhams San Francisco,Fine Asian Works of Art,"180,000","250,000","509,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5824990/Mountain-retreat-among-clouds-and-streams-1972,Mountain retreat among clouds and streams,1972,Works on Paper,"June 23, 2015",Bonhams San Francisco,Fine Asian Works of Art,"150,000","250,000","485,000",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5824993/Fruits,-Vegetables-&-Shrimp-","Fruits, Vegetables & Shrimp",N/A,Works on Paper,"June 23, 2015",Bonhams San Francisco,Fine Asian Works of Art,"6,000","8,000","8,125",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-5825013/Couplet-of-Calligraphy-in-Running-Script-,Couplet of Calligraphy in Running Script,N/A,Works on Paper,"June 23, 2015",Bonhams San Francisco,Fine Asian Works of Art,"40,000","60,000","100,000",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6150672/Xuan-Hua,-queer-stone-and-two-sparrows-1971","Xuan Hua, queer stone and two sparrows",1971,Works on Paper,"June 20, 2015",Hosane Shanghai,2015 Spring Auction,"112,770","128,880",N/A,Bought In
